"Christie_murder_is_announced" "Christie_murder_of_rodger_ackroyd" "Christie_the_ABC_murders" "Francis_dead_cert" "Francis_odds_against" "M.Westmacott_giants_bread" "Stout_black_orchids" "Stout_right_to_die" "Stout_the_silent_speaker"
"Christie_murder_is_announced" 0 1.10139458429108 0.971545023229745 1.24780091139564 1.19646921138062 1.13169723565795 1.15858899542515 1.30459695398124 1.22541305043346
"Christie_murder_of_rodger_ackroyd" 1.10139458429108 0 1.01298222548826 1.19900574754805 1.17770250313499 1.23645841295311 1.11709123444384 1.20398200047124 1.08194126902876
"Christie_the_ABC_murders" 0.971545023229745 1.01298222548826 0 1.23740031595023 1.19094878698936 1.14324955458701 1.19047263799881 1.25409172940528 1.19933508346378
"Francis_dead_cert" 1.24780091139564 1.19900574754805 1.23740031595023 0 0.694050849844228 1.23191232054704 0.946772846103935 1.21791128265384 1.02305603863221
"Francis_odds_against" 1.19646921138062 1.17770250313499 1.19094878698936 0.694050849844228 0 1.10887428801432 0.933825042305315 1.17256996696799 0.965074039409258
"M.Westmacott_giants_bread" 1.13169723565795 1.23645841295311 1.14324955458701 1.23191232054704 1.10887428801432 0 1.2638161251119 1.34463839739989 1.21122829829899
"Stout_black_orchids" 1.15858899542515 1.11709123444384 1.19047263799881 0.946772846103935 0.933825042305315 1.2638161251119 0 0.881683229360169 0.668769779393046
"Stout_right_to_die" 1.30459695398124 1.20398200047124 1.25409172940528 1.21791128265384 1.17256996696799 1.34463839739989 0.881683229360169 0 0.820387949500922
"Stout_the_silent_speaker" 1.22541305043346 1.08194126902876 1.19933508346378 1.02305603863221 0.965074039409258 1.21122829829899 0.668769779393046 0.820387949500922 0
